Transaction_ID|Customer_ID|Product_Id|Date|Time|Quantity|Price|Feedback|Shipping_Method|Payment_Method|Order_Status|Ratings
1598880|85661|10287|20240101|01:51:41|6|377.5814614|Average|Same-Day|Credit Card|Shipped|2
9004155|32187|10206|20240101|01:52:53|1|285.6033855|Excellent|Same-Day|Credit Card|Delivered|5
1341323|90159|10108|20240101|02:03:18|7|423.4870062|Average|Express|Credit Card|Processing|2
9875434|33353|10416|20240101|02:04:46|3|489.4911642|Good|Express|Credit Card|Shipped|4
8794962|52434|10251|20240101|02:05:01|10|102.1055102|Excellent|Same-Day|Credit Card|Delivered|4
3911729|35800|10342|20240101|02:05:10|5|269.4722257|Average|Standard|Debit Card|Shipped|2
8162075|77753|10421|20240101|02:07:19|6|347.8283492|Good|Standard|Debit Card|Shipped|4
8419477|87981|10071|20240101|02:08:15|3|140.6431946|Average|Express|PayPal|Delivered|2
1502317|19173|10105|20240101|02:08:35|9|81.73924252|Good|Standard|Debit Card|Delivered|4
1239840|19655|10165|20240101|02:08:37|1|418.4878049|Bad|Express|Credit Card|Processing|1
7441906|14425|10126|20240101|02:13:57|10|247.3312452|Excellent|Standard|Credit Card|Processing|5
6496918|54028|10202|20240101|02:15:35|1|37.36432168|Excellent|Express|Cash|Delivered|5
6332300|31899|10007|20240101|02:16:01|10|343.3472694|Bad|Express|Debit Card|Processing|1
9675677|24469|10058|20240101|02:19:49|6|185.8889098|Good|Standard|Cash|Delivered|3
5450758|29155|10023|20240101|02:24:54|3|443.7046874|Excellent|Express|PayPal|Pending|4
8472167|43559|10114|20240101|02:25:19|4|266.6190418|Good|Express|Credit Card|Delivered|3
7305514|63407|10382|20240101|02:26:50|5|58.42437475|Bad|Express|Cash|Shipped|1
7392006|81799|10289|20240101|02:29:34|10|231.8671764|Good|Express|Credit Card|Delivered|4
9301284|80437|10439|20240101|02:30:01|4|346.7829118|Average|Express|Debit Card|Pending|2
2868338|97667|10267|20240101|02:31:08|7|210.2118186|Bad|Express|Credit Card|Shipped|1
2462858|42870|10349|20240101|02:31:25|4|149.2629084|Good|Same-Day|Credit Card|Shipped|4
2463091|97410|10460|20240101|02:32:40|1|80.25309792|Excellent|Standard|Debit Card|Delivered|4
4740431|75185|10205|20240101|02:32:58|2|194.0013179|Good|Express|PayPal|Delivered|3
5631834|96801|10347|20240101|02:33:26|4|126.036223|Excellent|Standard|PayPal|Delivered|4
5986511|77482|10098|20240101|02:34:25|8|489.4790252|Good|Same-Day|Cash|Shipped|3
3749579|51643|10237|20240101|02:35:01|6|447.5600573|Average|Express|Debit Card|Pending|2
7935399|38474|10244|20240101|02:35:56|4|423.9519162|Average|Express|Credit Card|Shipped|2
9902584|77688|10422|20240101|02:36:41|7|270.3774202|Good|Express|PayPal|Processing|3
5776336|31554|10227|20240101|02:37:24|8|181.0766327|Good|Express|Credit Card|Delivered|3
4050981|74848|10012|20240101|02:39:37|7|405.0388384|Good|Express|Cash|Delivered|4
5124259|36029|10143|20240101|02:46:35|2|387.9645681|Average|Standard|PayPal|Processing|2
4970438|71862|10015|20240101|02:48:25|9|104.4565295|Excellent|Same-Day|Cash|Delivered|5
4531898|45906|10041|20240101|02:49:13|6|74.33919324|Good|Standard|Debit Card|Delivered|4
1911739|13996|10039|20240101|02:52:44|3|363.3995684|Average|Standard|PayPal|Shipped|2
4606395|16284|10336|20240101|02:52:57|3|68.5349188|Average|Standard|Credit Card|Delivered|2
8761307|70947|10164|20240101|02:53:29|9|83.28588052|Excellent|Standard|Debit Card|Delivered|4
6868654|96749|10043|20240101|02:54:27|3|34.06580403|Average|Express|Cash|Delivered|2
8938371|33289|10081|20240101|02:54:54|1|182.3289726|Good|Express|Credit Card|Delivered|4
6867343|43603|10338|20240101|03:03:24|1|144.4455133|Excellent|Same-Day|PayPal|Shipped|4
4633222|78745|10458|20240101|03:04:13|7|304.2736207|Excellent|Same-Day|PayPal|Delivered|5
5531622|41427|10301|20240101|03:05:16|3|325.9739024|Good|Express|Cash|Delivered|3
9384366|56545|10251|20240101|03:05:59|9|47.57464527|Average|Express|Debit Card|Delivered|2
6089173|13854|10461|20240101|03:07:13|1|292.6199311|Average|Express|Cash|Shipped|2
7674383|97712|10271|20240101|03:09:09|4|161.1643688|Excellent|Express|Cash|Processing|5
3082571|32808|10183|20240101|03:10:27|7|273.213595|Excellent|Same-Day|Cash|Processing|4
2017964|27817|10285|20240101|03:12:12|6|91.80072249|Excellent|Standard|Credit Card|Delivered|5
5079516|18405|10154|20240101|03:12:54|5|96.48518221|Good|Same-Day|Credit Card|Shipped|3
4254512|51553|10153|20240101|03:14:06|3|194.4341211|Bad|Standard|Debit Card|Processing|1
2100095|13670|10359|20240101|03:16:12|6|317.6483081|Bad|Same-Day|Cash|Pending|1
7636570|32449|10288|20240101|03:16:19|1|202.0467676|Bad|Express|Debit Card|Delivered|1
7922573|66645|10194|20240101|03:19:38|9|485.3750923|Bad|Standard|Credit Card|Delivered|1
8399246|20986|10173|20240101|03:21:13|4|492.9165414|Good|Express|Debit Card|Delivered|3
1133523|87823|10055|20240101|03:21:32|9|267.2979912|Bad|Express|PayPal|Pending|1
2105263|68990|10278|20240101|03:25:02|10|146.5745696|Good|Same-Day|Debit Card|Delivered|3
3038970|21043|10020|20240101|03:28:58|4|24.51288064|Bad|Express|PayPal|Shipped|1
8903114|61621|10196|20240101|03:35:21|2|270.0629117|Good|Standard|Credit Card|Delivered|3
7185835|56544|10329|20240101|03:37:48|1|177.295847|Bad|Same-Day|Credit Card|Delivered|1
1054162|74896|10072|20240101|03:40:50|6|330.1189336|Excellent|Express|Credit Card|Pending|4
7324188|11481|10210|20240101|03:41:05|3|282.6750816|Average|Same-Day|Credit Card|Pending|2
1863235|57541|10161|20240101|03:41:39|4|242.6072969|Excellent|Same-Day|PayPal|Shipped|4
2708861|86282|10371|20240101|03:42:30|7|302.117407|Excellent|Same-Day|Credit Card|Processing|4
6695346|65418|10374|20240101|03:48:40|6|199.9332181|Good|Same-Day|PayPal|Pending|3
7889849|84953|10255|20240101|03:48:51|2|80.32783288|Average|Express|Cash|Delivered|2
8535396|83326|10397|20240101|03:49:04|10|283.7419655|Good|Same-Day|Cash|Delivered|3
5084591|63678|10080|20240101|03:50:12|2|303.213184|Excellent|Standard|Debit Card|Delivered|4
7968566|54701|10021|20240101|03:51:49|9|265.0874106|Bad|Same-Day|Cash|Delivered|1
2042618|37684|10285|20240101|03:52:44|1|271.2237941|Average|Standard|Cash|Processing|2
6988952|59214|10350|20240101|03:55:24|5|267.0014745|Average|Express|Credit Card|Delivered|2
2004636|41809|10128|20240101|03:55:52|7|469.8349696|Excellent|Express|PayPal|Delivered|5
7535527|79385|10463|20240101|03:57:53|3|146.7335498|Excellent|Standard|Credit Card|Processing|4
6253456|90497|10077|20240101|04:01:56|3|395.6208598|Bad|Same-Day|Debit Card|Delivered|1
5984393|65760|10154|20240101|04:02:00|6|254.5227984|Excellent|Express|Debit Card|Delivered|4
6569281|38144|10387|20240101|04:03:26|2|257.6674394|Average|Express|Cash|Pending|2
4468419|78142|10377|20240101|04:03:36|9|161.5533873|Excellent|Express|Cash|Processing|5
6572909|38168|10016|20240101|04:06:12|5|419.9647064|Bad|Express|Debit Card|Pending|1
3677446|19986|10424|20240101|04:06:15|7|38.16102635|Average|Standard|PayPal|Pending|2
8879366|79977|10371|20240101|04:13:45|8|253.5208455|Good|Same-Day|Credit Card|Delivered|4
2902947|21085|10237|20240101|04:15:08|5|469.6912758|Bad|Standard|PayPal|Pending|1
6018176|98426|10420|20240101|04:16:56|6|400.603079|Excellent|Same-Day|Cash|Processing|5
1791188|93328|10479|20240101|04:21:42|8|494.530423|Good|Standard|Credit Card|Delivered|4
1145541|69962|10425|20240101|04:23:54|6|46.4717343|Bad|Same-Day|Credit Card|Delivered|1
2154422|24115|10175|20240101|04:24:18|8|166.8071721|Good|Standard|Credit Card|Delivered|4
9669149|29910|10038|20240101|04:26:40|7|100.2964695|Average|Express|Credit Card|Delivered|2
7727017|87483|10189|20240101|04:27:38|6|374.3779606|Good|Standard|Cash|Pending|3
2556708|58302|10165|20240101|04:28:42|2|410.77668|Excellent|Express|Cash|Shipped|5
2946053|93151|10011|20240101|04:29:11|8|428.3508516|Bad|Express|PayPal|Shipped|1
3665510|22295|10415|20240101|04:29:32|3|448.9174752|Excellent|Standard|Debit Card|Delivered|5
8147369|24110|10434|20240101|04:31:09|9|338.832527|Bad|Express|Cash|Pending|1
9705246|25566|10022|20240101|04:33:57|8|42.08995696|Excellent|Express|Credit Card|Pending|4
9859111|93697|10135|20240101|04:35:11|9|476.3207615|Average|Express|PayPal|Shipped|2
2608155|96819|10346|20240101|04:35:53|1|263.8904663|Good|Same-Day|Debit Card|Processing|3
9830986|77741|10401|20240101|04:40:18|8|436.8400966|Good|Same-Day|Cash|Delivered|4
7001502|81390|10092|20240101|04:44:53|9|128.7300408|Good|Standard|PayPal|Shipped|3
8860393|74906|10087|20240101|04:46:21|7|62.92080351|Average|Standard|Credit Card|Pending|2
2736581|88138|10057|20240101|04:54:50|2|358.8851441|Good|Same-Day|Cash|Shipped|3
3735968|99479|10160|20240101|04:54:59|9|250.7905982|Good|Express|Debit Card|Delivered|4
9458996|58544|10284|20240101|04:56:26|1|380.7353997|Good|Standard|Credit Card|Pending|4
9458996|58544|10326|20240101|04:56:26|1|380.7353997|Good|Standard|Credit Card|Pending|4
6839592|38858|10038|20240101|04:56:49|9|281.6996625|Excellent|Same-Day|Debit Card|Delivered|5
9328193|46853|10311|20240101|04:57:18|9|40.82423788|Bad|Express|Credit Card|Processing|1
1884738|26783|10166|20240101|04:58:01|10|165.4953044|Good|Standard|PayPal|Shipped|4
6182937|65946|10317|20240101|05:00:00|7|389.6584003|Average|Express|Cash|Shipped|2
2464864|82485|10211|20240101|05:02:55|8|43.38672835|Excellent|Same-Day|Credit Card|Delivered|4
3286344|46077|10030|20240101|05:04:00|3|224.5158342|Excellent|Standard|PayPal|Shipped|5
5015944|64125|10028|20240101|05:05:27|3|380.1090369|Excellent|Standard|Debit Card|Processing|4
2044752|55021|10227|20240101|05:08:29|7|63.78512795|Good|Standard|Cash|Processing|3
3685847|72860|10024|20240101|05:09:12|3|214.6539936|Good|Same-Day|Cash|Shipped|3
5732030|37964|10174|20240101|05:09:24|6|198.230856|Good|Same-Day|Cash|Pending|4
6014458|70074|10284|20240101|05:13:38|3|114.355646|Average|Express|Debit Card|Delivered|2
5583895|86851|10118|20240101|05:18:32|2|28.98586924|Bad|Express|Credit Card|Delivered|1
3689635|75459|10384|20240101|05:23:09|4|499.8721901|Excellent|Same-Day|Cash|Delivered|4
4354302|32881|10124|20240101|05:23:39|1|427.1856042|Good|Express|Cash|Shipped|3
2985283|17200|10197|20240101|05:24:39|3|445.8431118|Excellent|Standard|Cash|Delivered|4
1798821|68584|10251|20240101|05:27:37|7|238.2365032|Bad|Same-Day|Credit Card|Shipped|1
9717769|33461|10070|20240101|05:27:46|7|352.0196801|Good|Same-Day|Credit Card|Delivered|4
8967031|52814|10270|20240101|05:31:49|1|259.9490145|Good|Express|Debit Card|Pending|3
9908028|60089|10277|20240101|05:31:57|3|427.4954277|Good|Standard|Cash|Shipped|4
1394770|90514|10447|20240101|05:37:02|4|314.6582544|Excellent|Same-Day|Cash|Processing|4
1622406|30381|10247|20240101|05:38:40|3|166.9133215|Good|Express|PayPal|Delivered|3
4333253|76734|10171|20240101|05:40:03|10|159.8145932|Good|Same-Day|Cash|Shipped|4
6803943|55102|10144|20240101|05:40:26|4|471.5617476|Excellent|Same-Day|Credit Card|Delivered|4
5795049|37179|10123|20240101|05:40:31|6|345.9398482|Average|Standard|Credit Card|Processing|2
8760121|59168|10400|20240101|05:40:37|10|203.5184883|Bad|Express|Credit Card|Delivered|1
2948296|67308|10344|20240101|05:41:54|10|84.52805601|Bad|Same-Day|PayPal|Pending|1
3354701|35538|10104|20240101|05:44:31|6|278.5718125|Average|Standard|Cash|Delivered|2
2462814|54833|10210|20240101|05:45:13|10|271.3366532|Excellent|Standard|Credit Card|Delivered|4
1372582|82185|10204|20240101|05:47:55|4|37.56245875|Good|Same-Day|Credit Card|Processing|3
9028003|33192|10062|20240101|05:48:52|8|126.6136604|Good|Standard|Debit Card|Delivered|4
6662368|20970|10053|20240101|05:49:22|4|45.54269122|Good|Express|Debit Card|Pending|3
5862674|21637|10353|20240101|05:51:17|5|396.5909669|Excellent|Same-Day|Credit Card|Shipped|4
1974801|32895|10124|20240101|05:51:41|3|79.40928723|Bad|Standard|Credit Card|Processing|1
9624806|85084|10461|20240101|05:52:06|8|293.17827|Average|Express|Credit Card|Pending|2
6767482|33972|10299|20240101|05:52:44|4|411.3124606|Average|Same-Day|Debit Card|Pending|2
7576131|88231|10274|20240101|05:52:51|2|104.8462944|Excellent|Express|Credit Card|Shipped|5
7361944|99167|10136|20240101|05:53:07|3|265.3421021|Good|Same-Day|PayPal|Delivered|3
5352817|95736|10355|20240101|05:53:57|7|342.2239009|Excellent|Express|Cash|Shipped|4
4083636|42443|10056|20240101|05:54:01|3|15.03468675|Good|Express|PayPal|Delivered|4
3082731|46203|10058|20240101|05:55:38|8|271.1952242|Good|Standard|Cash|Delivered|4
5649270|16914|10295|20240101|05:57:03|2|483.1686763|Average|Express|Credit Card|Delivered|2
6064777|61152|10449|20240101|06:01:05|4|499.3972123|Average|Same-Day|Cash|Delivered|2
5553966|28187|10132|20240101|06:01:55|2|149.3146947|Good|Standard|Cash|Pending|3
8117289|37789|10403|20240101|06:03:17|9|303.1759956|Good|Same-Day|Cash|Delivered|3
7688778|35547|10028|20240101|06:04:33|9|167.6176622|Excellent|Same-Day|PayPal|Shipped|5
7478729|23286|10470|20240101|06:06:16|2|468.9216427|Excellent|Same-Day|PayPal|Shipped|5
6588813|87345|10034|20240101|06:09:09|2|72.35377269|Excellent|Same-Day|Credit Card|Shipped|5
7357676|44620|10295|20240101|06:10:42|8|428.8627693|Excellent|Standard|PayPal|Processing|5
7755097|40825|10332|20240101|06:14:06|6|350.5991492|Good|Standard|Debit Card|Delivered|3
4709778|22998|10092|20240101|06:14:23|3|284.041867|Good|Express|Cash|Shipped|4
3203059|14281|10372|20240101|06:17:29|6|131.9911528|Average|Standard|Debit Card|Delivered|2
8588411|24150|10092|20240101|06:18:43|9|310.7001573|Good|Standard|Cash|Shipped|3
2965565|53035|10176|20240101|06:22:47|1|134.4153383|Good|Standard|Cash|Delivered|3
5216817|35548|10029|20240101|06:30:55|4|211.5068538|Excellent|Express|Debit Card|Processing|5
8457015|94857|10143|20240101|06:30:57|5|415.8339318|Good|Standard|PayPal|Shipped|4
8879930|37524|10201|20240101|06:33:00|4|255.9528547|Good|Standard|Credit Card|Delivered|4
9868082|62416|10136|20240101|06:34:25|9|449.819326|Good|Same-Day|PayPal|Delivered|3
9419102|91107|10258|20240101|06:35:39|5|70.22990768|Bad|Same-Day|Credit Card|Processing|1
2502345|55449|10005|20240101|06:43:44|7|134.0091575|Excellent|Express|Cash|Shipped|4
4824603|90868|10413|20240101|06:43:49|1|418.9858833|Good|Standard|Cash|Delivered|3
7004588|49296|10464|20240101|06:44:24|1|219.4358376|Bad|Standard|PayPal|Pending|1
5953043|28327|10026|20240101|06:45:05|2|308.1912165|Good|Express|PayPal|Delivered|3
5362608|53041|10314|20240101|06:47:50|2|232.6538135|Average|Standard|Debit Card|Pending|2
5986501|34821|10255|20240101|06:49:31|7|39.95413009|Bad|Express|Cash|Delivered|1
9185819|35203|10280|20240101|06:50:40|6|240.6187243|Excellent|Same-Day|Credit Card|Delivered|5
9737432|18007|10245|20240101|06:51:26|1|498.7250838|Good|Express|Credit Card|Delivered|4
3384085|33983|10047|20240101|06:51:57|3|25.25339695|Excellent|Standard|Credit Card|Shipped|5
2412402|51083|10422|20240101|06:54:45|4|14.93858135|Excellent|Same-Day|Credit Card|Shipped|5
4485582|14152|10151|20240101|06:57:43|4|100.8853625|Good|Standard|Cash|Pending|3
5916008|37196|10330|20240101|06:59:15|7|17.97230778|Average|Express|Debit Card|Shipped|2
1369420|36447|10311|20240101|06:59:50|9|476.7547792|Good|Standard|Cash|Delivered|3
4519166|66491|10137|20240101|07:00:02|5|344.1739545|Bad|Same-Day|PayPal|Shipped|1
2474358|27530|10067|20240101|07:00:42|2|107.664214|Excellent|Standard|Credit Card||5
3132807|37964|10042|20240101|07:05:13|9|335.485237|Excellent|Standard|Cash|Processing|4
9001900|97402|10406|20240101|07:05:43|8|267.4065113|Good|Standard|Credit Card|Shipped|3
3652483|54040|10067|20240101|07:08:50|4|269.9344176|Excellent|Same-Day|PayPal|Delivered|4
3836305|81686|10305|20240101|07:09:25|4|106.9031827|Average|Express|Debit Card|Processing|2
6769711|83468|10323|20240101|07:18:18|4|74.10295538|Good|Same-Day|Credit Card|Delivered|4
5221403|47019|10312|20240101|07:20:06|2|40.10280507|Average|Standard|PayPal|Pending|2
8139899|76487|10131|20240101|07:20:54|1|338.3848151|Good|Express|Cash|Processing|4
8549810|31601|10081|20240101|07:21:56|3|61.43642375|Bad|Same-Day|Cash|Delivered|1
2704733|48536|10476|20240101|07:24:22|5|104.0161523|Good|Standard|Debit Card|Delivered|4
7383963|71497|10253|20240101|07:24:52|4|270.4758979|Good|Standard|Cash|Delivered|3
9685085|77706|10024|20240101|07:26:01|3|432.246969|Average|Standard|Debit Card|Pending|2
2374683|68634|10208|20240101|07:26:25|2|181.3343599|Bad|Standard|PayPal|Shipped|1
5930997|60497|10250|20240101|07:29:38|7|124.0636977|Excellent|Express|Credit Card|Processing|5
8763243|71306|10381|20240101|07:31:36|3|23.85105988|Excellent|Express|Debit Card|Delivered|5
2979562|27711|10336|20240101|07:32:06|4|203.9184085|Average|Express|Cash|Shipped|2
2109522|31457|10425|20240101|07:34:41|4|432.7312154|Excellent|Express|PayPal|Processing|5
9333909|14561|10425|20240101|07:34:53|7|242.9909842|Good|Express|PayPal|Pending|4
4283473|42530|10129|20240101|07:36:19|8|326.6781892|Excellent|Standard|Cash|Shipped|5
8672720|50675|10137|20240101|07:38:13|7|231.7112899|Average|Same-Day|PayPal|Pending|2
6120362|62206|10161|20240101|07:39:06|5|492.1298526|Bad|Standard|Credit Card|Delivered|1
1703837|55229|10057|20240101|07:40:06|2|342.0561669|Good|Express|Credit Card|Processing|4
4501657|77254|10223|20240101|07:40:34|4|340.2710647|Excellent|Same-Day|Debit Card|Processing|4
6665152|27640|10290|20240101|07:42:03|6|458.5812109|Average|Standard|PayPal|Delivered|2
2850245|58343|10083|20240101|07:42:43|8|202.3399686|Excellent|Express|Debit Card|Shipped|4
9666693|51023|10173|20240101|07:43:13|7|349.5715209|Good|Express|Cash|Delivered|3
7343224|78393|10195|20240101|07:44:25|5|163.6929899|Bad|Express|Debit Card|Pending|1
7098193|68748|10266|20240101|07:45:22|6|272.9368352|Bad|Same-Day|Credit Card|Processing|1
4466196|97184|10461|20240101|07:45:38|6|433.3011864|Excellent|Standard|PayPal|Processing|4
1644663|15644|10349|20240101|07:45:51|2|304.4884029|Good|Standard|Cash|Pending|4
6331783|21942|10307|20240101|07:46:38|1|20.15433171|Good|Standard|Cash|Pending|4
5866825|20220|10349|20240101|07:48:51|4|459.8679796|Excellent|Express|Debit Card|Processing|4
9236537|44650|10052|20240101|07:49:54|5|272.0786418|Excellent|Standard|PayPal|Processing|4
6848101|12437|10295|20240101|07:53:08|2|341.5612051|Excellent|Same-Day|Debit Card|Pending|4
6420100|37920|10097|20240101|07:53:20|4|331.9834855|Bad|Express|PayPal|Delivered|1
3764607|99948|10377|20240101|07:53:51|3|413.4324762|Excellent|Express|PayPal|Processing|4
1975193|44824|10338|20240101|07:54:32|7|155.2959226|Bad|Standard|Credit Card|Shipped|1
6948421|42148|10302|20240101|07:59:08|4|170.7501508|Good|Same-Day|Cash|Processing|3
1675782|12034|10461|20240101|08:01:28|7|86.26382208|Average|Same-Day|Credit Card|Shipped|2
9586501|26112|10166|20240101|08:01:30|4|422.6381231|Good|Standard|Debit Card|Shipped|4
5803924|39257|10075|20240101|08:05:12|2|20.39133546|Excellent|Same-Day|Credit Card|Delivered|4
5739233|42146|10313|20240101|08:05:49|1|38.83295184|Excellent|Same-Day|PayPal|Shipped|4
3372287|56888|10131|20240101|08:07:34|10|200.3183106|Bad|Same-Day|Cash|Processing|1
8249691|90886|10419|20240101|08:11:33|4|303.6220564|Average|Express|Debit Card|Shipped|2
8863699|28083|10455|20240101|08:16:51|2|292.438244|Average|Express|PayPal|Delivered|2
6726707|55523|10227|20240101|08:17:23|8|359.9694918|Good|Same-Day|Credit Card|Shipped|3
2759161|76018|10408|20240101|08:24:31|4|462.1245816|Excellent|Express|Debit Card|Delivered|4
7019496|69236|10250|20240101|08:25:07|9|271.4205931|Bad|Same-Day|Credit Card|Pending|1
2344904|27142|10272|20240101|08:25:58|2|191.5614272|Good|Standard|Debit Card|Processing|3
1675327|52671|10169|20240101|08:29:34|2|40.51718318|Bad|Express|Cash|Delivered|1
8981266|61824|10406|20240101|08:31:05|6|466.7838565|Bad|Same-Day|Credit Card|Pending|1
3638035|97966|10124|20240101|08:33:59|8|95.92819165|Excellent|Same-Day|Cash|Delivered|4
8303199|60547|10130|20240101|08:36:58|6|388.4348508|Excellent|Same-Day|Cash|Delivered|5
9029877|74995|10137|20240101|08:39:14|6|136.3112091|Excellent|Express|Debit Card|Pending|4
1690899|87186|10454|20240101|08:39:16|3|30.12052706|Excellent|Standard|Credit Card|Processing|4
2670431|89334|10353|20240101|08:39:50|1|185.0372337|Good|Standard|PayPal|Pending|3
6464644|84138|10321|20240101|08:43:42|4|408.3406258|Excellent|Standard|Debit Card|Delivered|5
6803782|37647|10425|20240101|08:45:13|7|342.040468|Average|Standard|PayPal|Delivered|2
