Transaction_ID|Customer_ID|Product_Id|Date|Time|Quantity|Price|Feedback|Shipping_Method|Payment_Method|Order_Status|Ratings
7607059|64599|10263|20231201|01:10:10|3|336.7243314|Good|Same-Day|Credit Card|Delivered|4
1856313|48033|10360|20231201|01:15:35|-1|284.7667399|Good|Same-Day|Cash|Processing|4
8338683|33034|10233|20231201|01:16:01|1|149.3080039|Excellent|Express|Cash|Delivered|4
7630387|75503|10165|20231201|01:16:59|1|175.1713098|Excellent|Same-Day|Cash|Delivered|5
4310755|12050|10097|20231201|01:17:11|6|329.7150424|Bad|Express|Debit Card|Delivered|1
8263837|33242|10188|20231201|01:18:06|9|167.1729873|Good|Standard|Debit Card|Delivered|3
8167444|48908|10300|20231201|01:18:35|1|218.6914442|Average|Express|PayPal|Delivered|2
4250843|31185|10258|20231201|01:19:39|8|253.0602174|Good|Standard|Debit Card|Processing|4
6792642|12796|10383|20231201|01:20:03|-4|176.1247471|Good|Standard|Cash|Delivered|4
5718808|41872|10255|20231201|01:24:25|10|434.3373086|Average|Same-Day|Credit Card|Delivered|2
5644427|98170|10095|20231201|01:25:52|10|276.368651|Bad|Standard|Credit Card|Processing|1
7699469|97569|10026|20231201|01:27:09|2|298.6002285|Excellent|Express|Debit Card|Processing|5
4220211|10891|10354|20231201|01:30:06|9|243.088944|Good|Standard|Cash|Processing|4
6699747|86417|10250|20231201|01:30:25|8|11.56686143|Excellent|Express|PayPal|Delivered|4
4397081|89525|10326|20231201|01:30:35|2|30.48699164|Average|Same-Day||Pending|2
2192066|39051|10270|20231201|01:32:41|10|39.30213713|Excellent|Standard|PayPal|Shipped|4
3115363|79594|10212|20231201|01:34:03|1|371.9848164|Good|Express|Credit Card|Shipped|4
1801502|67553|10004|20231201|01:36:59|5|370.3300704|Excellent|Standard|PayPal|Delivered|4
5485964|64203|10230|20231201|01:40:38|5|178.062588|Average|Standard|Credit Card|Pending|2
3933246|18621|10379|20231201|01:40:54|1|459.3438045|Good|Standard|Credit Card|Processing|4
4438140|75950|10293|20231201|01:44:49|2|238.1168939|Bad|Standard|Cash|Delivered|1
6866359|25779|10384|20231201|01:47:36|4|473.3244507|Average|Same-Day|Cash|Pending|2
6866359|25779|10464|20231201|01:47:36|4|473.3244507|Average|Same-Day|Cash|Delivered|2
1211324|41895|10032|20231201|01:47:48|7|170.5877915|Excellent|Same-Day|Credit Card|Delivered|4
5062616|41682|10007|20231201|01:48:47|6|187.4481628|Good|Same-Day|Cash|Shipped|4
3657800|29212|10133|20231201|01:50:20|7|160.9404112|Good|Express|Cash|Pending|4
7364959|34221|10090|20231201|01:56:15|10|420.5919633|Bad|Express|Credit Card|Processing|1
1948636|51163|10094|20231201|01:56:17|4|152.6456434|Bad|Express|Debit Card|Delivered|1
1443891|82856|10381|20231201|01:56:47|2|266.3225981|Average|Express|Credit Card|Pending|2
2940180|62031|10165|20231201|01:56:52|3|475.5553521|Bad|Express|PayPal|Shipped|1
6191718|71413|10444|20231201|01:58:03|8|13.6321879|Good|Same-Day|Credit Card|Delivered|4
7250050|17115|10197|20231201|01:58:20|5|113.7029307|Average|Standard|Credit Card|Shipped|2
5223982|63852|10375|20231201|02:00:55|3|141.096449|Good|Express|Credit Card|Delivered|3
7140562|95551|10058|20231201|02:02:47|9|389.2500797|Good|Express|Cash|Delivered|4
8294461|68502|10007|20231201|02:05:33|3|238.4088405|Average|Standard|PayPal|Shipped|2
9973861|70618|10432|20231201|02:06:07|6|202.8208591|Bad|Same-Day|Credit Card|Processing|1
8970699|72937|10400|20231201|02:07:03|1|20.84031155|Excellent|Express|Cash|Delivered|5
1584997|22353|10087|20231130|23:43:53|9|487.3666287|Average|Express|Debit Card|Processing|2
4189541|20882|10318|20231130|23:45:42|4|435.3107651|Bad|Same-Day|PayPal|Processing|1
3695071|57808|10229|20231130|23:47:26|6|338.241001|Good|Express|Cash|Delivered|4
3768837|27244|10338|20231130|23:49:13|3|408.3267193|Average|Standard|Debit Card|Shipped|2
1337092|42123|10394|20231130|23:49:31|1|266.7141783|Excellent|Same-Day|Cash|Delivered|4
4253088|37974|10383|20231130|23:54:29|9|414.3476509|Excellent|Same-Day|Debit Card|Shipped|5
1834588|12121|10224|20231130|23:55:46|8|145.6811614|Excellent|Standard|PayPal|Shipped|5
1773837|80686|10154|20231130|23:57:04|6|318.7531403|Excellent|Standard|Debit Card|Delivered|5
9448392|62145|10353|20231130|23:57:43|3|330.4816001|Excellent|Standard|Cash|Processing|5
2589203|43152|10445|20231130|23:58:24|9|438.7161058|Good|Express|Credit Card|Delivered|3
4021281|25492|10248|20231130|23:58:52|6|413.329447|Bad|Standard|PayPal|Processing|1
6813906|66882|10169|20231130|23:59:20|4|116.3586318|Average|Same-Day|Cash|Shipped|2
4978060|88875|10307|20231201|02:07:31|7|153.0192544|Average|Standard|Credit Card|Delivered|2
6226869|14952|10302|20231201|02:07:33|3|494.3318601|Excellent|Same-Day|PayPal|Pending|5
2722544|92828|10366|20231201|02:08:14|9|47.7586858|Good|Express|Debit Card|Pending|3
2517481|91686|10453|20231201|02:09:53|5|255.892316|Average|Same-Day|Debit Card|Pending|2
3667219|15835|10087|20231201|02:12:15|2|456.913546|Good|Standard|Credit Card|Delivered|4
7813911|65319|10146|20231201|02:12:57|8|330.6634497|Excellent|Standard|Debit Card|Pending|4
1051789|84558|10056|20231201|02:14:31|10|308.5008682|Average|Express|PayPal|Shipped|2
8180307|48079|10010|20231201|02:17:20|9|242.0573297|Excellent|Express|Debit Card|Processing|4
2414911|56669|10014|20231201|02:20:06|7|276.8613826|Excellent|Same-Day|Credit Card|Delivered|4
2011103|76003|10262|20231201|02:20:21|3|235.9185518|Excellent|Same-Day|PayPal|Shipped|4
1492994|67815|10115|20231201|02:20:22|2|68.5275171|Bad|Standard|Cash|Pending|1
2989522|71687|10479|20231201|02:21:48|7|426.6767099|Excellent|Same-Day|Debit Card|Delivered|5
1682416|23608|10062|20231201|02:23:21|10|135.9361353|Excellent|Standard|Credit Card|Delivered|4
2135479|50077|10031|20231201|02:24:33|4|205.2945949|Good|Standard|Cash|Delivered|4
1454596|41286|10083|20231201|02:25:39|5|80.53702454|Excellent|Standard|Credit Card|Processing|5
8926242|96281|10422|20231201|02:27:41|10|306.0330329|Good|Same-Day|Cash|Delivered|3
2368275|21556|10012|20231201|02:27:49|1|85.89732821|Excellent|Same-Day|Credit Card|Delivered|5
7024962|24977|10203|20231201|02:28:17|2|173.4176411|Average|Standard|Credit Card|Shipped|2
3372080|74471|10399|20231201|02:29:23|4|62.82752617|Average|Standard|Credit Card|Pending|2
6382315|70428|10052|20231201|02:29:55|2|367.6617057|Excellent|Express|Credit Card|Pending|4
5442117|42582|10187|20231201|02:35:53|3|434.924931|Average|Standard|PayPal|Processing|2
6729086|26924|10146|20231201|02:36:16|7|401.3379933|Excellent|Express|Credit Card|Delivered|5
6361888|80201|10049|20231201|02:38:17|6|55.55799707|Excellent|Same-Day|Cash|Shipped|4
7785727|34728|10021|20231201|02:40:33|7|64.77164773|Average|Express|Credit Card|Delivered|2
8838871|48387|10335|20231201|02:41:18|4|163.5290725|Good|Standard|Debit Card|Delivered|4
7559594|12618|10301|20231201|02:46:38|9|278.7415772|Average|Express|Debit Card|Pending|2
6728868|58808|10019|20231201|02:47:37|6|184.5009198|Average|Standard|Cash|Delivered|2
5669040|66550|10235|20231201|02:47:41|5|402.8192164|Average|Same-Day|Cash|Processing|2
8302169|95923|10130|20231201|02:49:08|7|362.4238266|Good|Same-Day|PayPal|Pending|4
2958079|33188|10310|20231201|02:51:52|2|298.3224249|Average|Standard|Debit Card|Delivered|2
2958079|33188|10412|20231201|02:51:52|2|298.3224249|Average|Standard|Cash|Delivered|2
2108275|66402|10295|20231201|02:55:12|5|311.5387707|Average|Express|Cash|Delivered|2
4017463|55752|10042|20231201|02:55:56|5|54.9076925|Excellent|Standard|PayPal|Pending|5
2445645|55013|10052|20231201|03:03:31|4|94.95916175|Excellent|Express|Credit Card|Pending|5
5201129|67470|10110|20231201|03:03:39|10|314.9004002|Excellent|Express|Credit Card|Pending|5
7369562|31829|10092|20231201|03:04:15|8|218.854145|Average|Same-Day|Debit Card|Delivered|2
7737532|64160|10275|20231201|03:06:12|6|449.1168086|Good|Express|Cash|Delivered|3
7931229|25267|10100|20231201|03:09:56|10|480.4724633|Good|Same-Day|PayPal|Delivered|3
7039450|29044|10092|20231201|03:10:50|7|454.9732877|Good|Standard|Cash|Delivered|4
7039450|29044|10113|20231201|03:10:50|7|454.9732877|Good|Standard|Credit Card|Delivered|3
9457929|81310|10049|20231201|03:12:35|9|103.3544026|Good|Same-Day|Credit Card|Processing|3
2581618|25758|10040|20231201|03:13:55|4|441.769797|Bad|Standard|Cash|Processing|1
7067001|33554|10203|20231201|03:19:02|10|90.50495019|Average|Same-Day|Credit Card|Shipped|2
1587186|99437|10349|20231201|03:21:02|10|381.1407419|Good|Express|Debit Card|Shipped|4
4397251|52089|10007|20231201|03:21:29|10|448.817294|Excellent|Standard|Debit Card|Processing|5
1676171|91362|10167|20231201|03:24:53|3|303.982819|Good|Standard|Credit Card|Pending|4
5783908|20936|10296|20231201|03:30:01|10|37.98823844|Average|Express|Debit Card|Processing|2
4272687|31311|10048|20231201|03:30:03|8|297.8445844|Bad|Express|Debit Card|Shipped|1
7258883|48300|10387|20231201|03:31:18|10|479.8545384|Average|Express|Credit Card|Pending|2
7278317|20088|10357|20231201|03:32:06|9|424.2277597|Excellent|Express|Cash|Processing|4
4729818|45274|10176|20231201|03:34:03|3|296.7497958|Excellent|Same-Day|Debit Card|Delivered|5
7742445|68816|10364|20231201|03:34:56|6|202.1564985|Excellent|Same-Day|Cash|Pending|5
6177511|64561|10230|20231201|03:36:41|4|225.9574259|Good|Express|Cash|Delivered|4
4682720|17312|10168|20231201|03:40:28|3|153.1806933|Excellent|Express|Credit Card|Processing|4
2307522|12670|10372|20231201|03:45:06|4|161.5077533|Bad|Express|Credit Card|Delivered|1
1967646|98809|10155|20231201|03:48:21|2|75.81114041|Excellent|Same-Day|PayPal|Pending|4
8554332|46973|10277|20231201|03:49:32|10|302.7397211|Bad|Express|PayPal|Pending|1
4014116|64474|10136|20231201|03:51:24|2|345.41947|Good|Same-Day|Cash|Processing|3
8355581|98281|10386|20231201|03:55:00|5|436.9883229|Good|Same-Day|Cash|Shipped|4
1042062|57253|10240|20231201|03:55:36|8|24.87202503|Good|Same-Day|Credit Card|Delivered|3
3257620|84971|10369|20231201|03:57:51|6|444.3983813|Average|Standard|Credit Card|Processing|2
1647763|36813|10401|20231201|04:02:22|8|222.2423198|Excellent|Express|Cash|Pending|4
1503404|83869|10423|20231201|04:10:12|6|475.0435141|Good|Same-Day|Credit Card|Delivered|3
4070923|38104|10033|20231201|04:10:51|6|460.3444704|Good|Standard|Debit Card|Pending|3
1496772|51681|10412|20231201|04:10:51|8|215.9027215|Bad|Standard|PayPal|Delivered|1
2105020|77039|10202|20231201|04:11:03|3|451.1479865|Average|Standard|Credit Card|Pending|2
5828237|28840|10346|20231201|04:15:04|4|295.8561894|Excellent|Express|Credit Card|Shipped|4
2111184|80316|10141|20231201|04:19:18|7|115.8939617|Good|Same-Day|Cash|Delivered|4
4614060|84889|10095|20231201|04:19:54|4|76.23818787|Bad|Same-Day|Cash|Processing|1
9945996|61795|10296|20231201|04:21:32|1|474.5772466|Good|Standard|Cash|Processing|3
6141987|25225|10178|20231201|04:25:59|3|204.9133816|Average|Express|Credit Card|Delivered|2
7510025|67579|10318|20231201|04:30:23|3|177.5809641|Bad|Express|Debit Card|Delivered|1
2333343|84217|10183|20231201|04:32:26|8|186.8141468|Bad|Express||Delivered|1
1447115|56491|10173|20231201|04:32:50|7|417.6157664|Good|Standard|Credit Card|Delivered|4
2492961|21516|10328|20231201|04:33:17|2|147.5758046|Excellent|Standard|Credit Card|Pending|5
7637343|39191|10174|20231201|04:33:26|6|253.6333272|Good|Express|Debit Card|Processing|4
4400352|20324|10179|20231201|04:36:52|6|196.7472323|Bad|Same-Day|Credit Card|Shipped|1
3653311|78222|10281|20231201|04:37:28|4|72.76507606|Average|Express|Debit Card|Pending|2
1547526|55566|10056|20231201|04:37:55|7|131.5051673|Excellent|Same-Day|Cash|Delivered|5
6995375|13765|10245|20231201|04:39:36|9|77.9249594|Average|Standard|Credit Card|Pending|2
4678581|20707|10392|20231201|04:45:01|5|293.3980633|Excellent|Same-Day|Credit Card|Delivered|4
9429142|88346|10184|20231201|04:47:17|3|264.3026783|Average|Same-Day|Cash|Shipped|2
7281911|30925|10247|20231201|04:50:08|2|427.08965|Good|Standard|Cash|Shipped|4
5662321|39811|10054|20231201|04:50:33|1|79.46294303|Good|Same-Day|Cash|Shipped|4
4977060|19033|10135|20231201|04:52:23|10|241.3446714|Average|Same-Day|Credit Card|Shipped|2
1166197|37170|10205|20231201|04:52:47|1|429.5864038|Excellent|Same-Day|Credit Card|Processing|5
3112063|87947|10404|20231201|04:56:30|3|65.00666116|Good|Same-Day|Credit Card|Delivered|3
7859985|73968|10070|20231201|04:57:00|4|93.88006748|Excellent|Same-Day|Credit Card|Delivered|5
7904907|48692|10127|20231201|04:57:40|10|148.7266821|Average|Express|Credit Card|Delivered|2
7596881|62215|10453|20231201|04:59:01|5|345.7981515|Good|Same-Day|Credit Card|Delivered|4
7731253|84409|10292|20231201|05:02:31|7|321.3279297|Excellent|Same-Day|Cash|Shipped|4
9119886|67573|10207|20231201|05:02:36|7|358.8353747|Excellent|Express|PayPal|Processing|4
4381130|52783|10463|20231201|05:04:08|10|232.0797155|Good|Same-Day|Cash|Delivered|3
2777074|41706|10422|20231201|05:04:36|9|165.2430953|Average|Standard|PayPal|Delivered|2
6671785|33737|10336|20231201|05:04:51|10|406.9916781|Excellent|Express|PayPal|Shipped|5
8429978|19674|10063|20231201|05:05:02|8|227.8195107|Excellent|Express|Credit Card|Processing|5
2261445|49644|10312|20231201|05:09:27|6|85.8719053|Excellent|Standard|Credit Card|Processing|5
7428261|41685|10316|20231201|05:12:29|9|174.138875|Bad|Standard|Credit Card|Delivered|1
8563519|16794|10254|20231201|05:13:13|5|183.6949005|Good|Standard|Debit Card|Delivered|4
4324419|65879|10443|20231201|05:14:06|6|196.9300897|Excellent|Express|Debit Card|Delivered|5
5224291|68225|10093|20231201|05:16:14|9|217.4296875|Excellent|Standard|Credit Card|Delivered|4
1856073|97618|10414|20231201|05:16:47|7|428.4532052|Good|Express|Credit Card|Shipped|4
8917572|30172|10171|20231201|05:17:41|5|160.7199276|Good|Express|Cash|Delivered|4
6525653|38268|10304|20231201|05:17:42|5|40.67976988|Excellent|Express|Debit Card|Shipped|5
6626426|12027|10356|20231201|05:17:53|6|66.76558648|Average|Same-Day|PayPal|Delivered|2
3752709|99277|10375|20231201|05:18:00|8|483.7498162|Excellent|Standard|Debit Card|Delivered|4
5274519|55604|10277|20231201|05:21:00|7|171.2978851|Good|Express|PayPal|Delivered|4
4482942|48398|10142|20231201|05:26:25|7|405.6923043|Good||Cash|Processing|4
7396535|77794|10113|20231201|05:27:47|9|459.4522096|Bad|Same-Day|PayPal|Delivered|1
1974748|82567|10422|20231201|05:28:57|3|139.8537557|Good|Express|Cash|Pending|3
7147871|57503|10323|20231201|05:38:53|6|459.1301487|Excellent|Same-Day|Credit Card|Processing|5
4696519|80696|10428|20231201|05:39:44|2|473.6442161|Excellent|Same-Day|Debit Card|Pending|4
8261698|39915|10276|20231201|05:40:56|4|307.9606224|Average|Standard|Credit Card|Delivered|2
7593648|67847|10345|20231201|05:41:29|8|57.30599396|Excellent|Same-Day|Debit Card|Processing|5
5015638|97303|10341|20231201|05:41:51|2|411.6730834|Good|Same-Day|Cash|Delivered|4
9464217|75619|10306|20231201|05:42:13|5|71.34281049|Excellent|Standard|PayPal|Processing|5
3925370|28842|10001|20231201|05:44:14|9|271.6069967|Bad|Same-Day|Debit Card|Shipped|1
4102869|94763|10401|20231201|05:44:53|8|48.64358813|Good|Standard|Credit Card|Delivered|3
6195111|91210|10250|20231201|05:48:22|2|475.7675602|Good|Same-Day|Cash|Delivered|3
6227313|41806|10429|20231201|05:48:27|2|198.6453146|Good|Same-Day|Credit Card|Delivered|3
6211525|74507|10339|20231201|05:49:13|3|483.2453468|Excellent|Same-Day|PayPal|Delivered|5
6031001|49140|10140|20231201|05:52:13|4|160.1439898|Excellent|Express|Credit Card|Processing|5
8898067|52955|10154|20231201|05:55:55|3|123.5569192|Bad|Same-Day|Debit Card|Delivered|1
5298786|73379|10437|20231201|05:57:21|9|255.6920769|Good|Standard|Cash|Delivered|3
1355467|93921|10291|20231201|05:59:06|3|458.7603494|Average|Express|Debit Card|Delivered|2
6282346|85464|10227|20231201|06:00:35|9|23.79038238|Good|Standard|Cash|Processing|4
8343820|55567|10028|20231201|06:05:03|1|232.6078692|Average|Same-Day|Debit Card|Processing|2
5884957|53054|10480|20231201|06:05:29|3|431.8978108|Average|Same-Day|PayPal|Pending|2
8104433|91396|10047|20231201|06:10:10|6|150.0591739|Good|Express|Debit Card|Delivered|4
2483600|30600|10208|20231201|06:10:56|3|464.0986653|Excellent|Same-Day|Cash|Shipped|5
3258468|90565|10472|20231201|06:12:12|9|499.7307319|Good|Express|Credit Card||4
2968008|35933|10077|20231201|06:13:07|7|183.8551938|Excellent|Express|Debit Card|Delivered|4
9451418|19526|10050|20231201|06:21:40|2|355.4237854|Excellent|Standard|Debit Card|Processing|4
5359302|78167|10221|20231201|06:26:12|6|282.6769945|Bad|Standard|Debit Card|Processing|1
9628811|40346|10274|20231201|06:29:56|4|485.5869434|Bad|Express|PayPal|Pending|1
7149649|66682|10209|20231201|06:34:43|3|22.3160208|Average|Express|Credit Card|Pending|2
8450857|92791|10013|20231201|06:35:59|8|13.1341921|Average|Standard|PayPal|Pending|2
7989527|98754|10206|20231201|06:38:22|8|450.3397318|Good|Express|Debit Card|Shipped|4
8434268|51517|10120|20231201|06:42:02|10|334.031882|Average|Standard|Credit Card|Shipped|2
5394574|50506|10425|20231201|06:43:54|9|52.79209461|Good|Express|Debit Card|Delivered|4
4838471|58420|10400|20231201|06:45:30|7|225.4232521|Average|Standard|PayPal|Delivered|2
8406954|97596|10122|20231201|06:45:43|3|392.3683551|Average|Same-Day|Debit Card|Processing|2
4430497|47558|10026|20231201|06:47:35|9|92.56752566|Good|Standard|Credit Card|Shipped|4
5539504|93526|10015|20231201|06:51:26|2|78.01098281|Good|Same-Day|Credit Card|Delivered|4
9525584|29483|10337|20231201|06:51:29|7|423.9994995|Excellent|Express|Debit Card|Delivered|5
6861683|99293|10088|20231201|06:51:58|2|318.751925|Average|Standard|PayPal|Processing|2
2463824|61786|10255|20231201|06:55:48|1|486.3779649|Bad|Standard|Debit Card|Processing|1
8218043|35082|10346|20231201|06:56:16|1|409.5562151|Average|Same-Day|Cash|Processing|2
4295000|16414|10072|20231201|06:58:25|9|198.3912019|Excellent|Express|Debit Card|Processing|5
4467496|42200|10451|20231201|07:00:42|9|328.0173636|Good|Same-Day|Cash|Processing|3
5380222|86554|10392|20231201|07:00:57|7|72.92601007|Excellent|Express|Cash|Delivered|4
7196977|86564|10185|20231201|07:02:00|8|28.70838672|Excellent|Express|PayPal|Pending|5
3043897|14008|10391|20231201|07:02:36|8|406.1092637|Excellent|Same-Day|PayPal|Delivered|5
8517631|36983|10125|20231201|07:03:11|4|84.8345672|Excellent|Standard|Debit Card|Shipped|5
1196606|61479|10091|20231201|07:04:43|1|309.1130661|Average|Standard|Debit Card|Shipped|2
9642876|16888|10149|20231201|07:04:54|7|26.40900931|Bad|Standard|Credit Card|Processing|1
9833126|11993|10265|20231201|07:06:30|5|154.4477829|Excellent|Express|Credit Card|Shipped|5
9771456|66658|10091|20231201|07:07:49|10|78.68805223|Average|Standard||Shipped|2
1260966|98106|10437|20231201|07:09:21|3|58.43507004|Bad|Standard|Credit Card|Pending|1
2050044|26440|10295|20231201|07:11:33|1|213.484003|Good|Standard|Credit Card|Processing|4
6431781|33296|10349|20231201|07:13:56|5|396.5635483|Average|Express|Debit Card|Delivered|2
7890588|28591|10339|20231201|07:16:22|2|345.3866263|Excellent|Standard|Cash|Processing|4
6000613|95045|10331|20231201|07:19:34|5|420.566949|Excellent|Express|PayPal|Processing|4
1439232|45593|10026|20231201|07:24:45|4|277.0700257|Good|Standard|Cash|Pending|4
7625965|84774|10064|20231201|07:25:33|9|213.0223775|Bad|Standard|Debit Card|Pending|1
8967025|78220|10141|20231201|07:25:42|6|21.05636569|Average|Standard|Debit Card|Shipped|2
1886084|78450|10333|20231201|07:26:15|5|304.6398724|Excellent|Express|Credit Card|Shipped|5
7993972|92956|10266|20231201|07:27:31|2|217.3446699|Excellent|Same-Day|Cash|Delivered|4
7749484|18828|10295|20231201|07:28:01|9|144.1158382|Good|Same-Day|Debit Card|Delivered|4
3344942|27026|10387|20231201|07:31:05|1|389.3022435|Good|Standard|Debit Card|Shipped|3
7626990|72739|10010|20231201|07:32:01|9|325.7871827|Excellent|Express|Debit Card|Processing|5
2900672|25279|10382|20231201|07:34:35|3|109.0326334|Excellent|Same-Day|Debit Card|Delivered|5
6625523|75183|10022|20231201|07:35:53|8|313.4850237|Good|Express|Credit Card|Delivered|4
7012439|87162|10003|20231201|07:38:51|2|163.7653743|Excellent|Standard|PayPal|Delivered|4
2611439|67379|10416|20231201|07:43:02||257.7723943|Good|Standard|PayPal|Pending|4
5208761|52198|10110|20231201|07:43:48|6|177.5387838|Good|Standard|Credit Card|Pending|3
7248630|28234|10162|20231201|07:44:52|4|77.79462467|Good|Standard|Debit Card|Delivered|4
1741480|12678|10443|20231201|07:45:15|8|157.2802647|Average|Express|Cash|Pending|2
4258306|74574|10230|20231201|07:51:50|2|155.0659879|Bad|Express|PayPal|Delivered|1
5176880|40465|10250|20231201|07:52:58|2|462.5559612|Bad|Same-Day|Cash|Delivered|1
6454132|99422|10172|20231201|07:54:57|10|244.3903957|Excellent|Express|Credit Card|Shipped|4
8670146|22540|10089|20231201|07:55:13|10|245.0520339|Average|Same-Day|Debit Card|Shipped|2
2034211|28125|10365|20231201|07:58:23|3|95.57758617|Good|Same-Day|Debit Card|Delivered|4
3377628|39550|10015|20231201|07:58:55|3|383.9602598|Average|Same-Day|Debit Card|Shipped|2
3170430|28912|10409|20231201|08:00:07|7|269.8903674|Excellent|Standard|Cash|Processing|4
5467262|89144|10225|20231201|08:01:14|6|184.7461299|Good|Standard|Debit Card|Delivered|4
5403827|32699|10092|20231201|08:04:05|7|262.9217461|Good|Standard|PayPal|Pending|4
2493219|71325|10137|20231201|08:04:52|5|490.4781958|Good|Standard|PayPal|Processing|4
1179346|71321|10376|20231201|08:05:38|3|489.756685|Excellent|Express|Debit Card|Delivered|4
9666653|71669|10081|20231201|08:05:41|6|475.8850201|Average|Standard|Debit Card|Pending|2
8688197|29106|10061|20231201|08:06:07|6|408.466301|Bad|Same-Day|Credit Card|Pending|1
1206793|43938|10012|20231201|08:07:22|10|405.2834922|Good|Express|Cash|Delivered|4
2407883|99488|10468|20231201|08:07:25|1|253.9057346|Bad|Same-Day|Credit Card|Processing|1
7842269|31528|10332|20231201|08:08:51|9|166.8062913|Average|Standard|Debit Card|Shipped|2
1118216|36461|10367|20231201|08:13:26|3|490.1198035|Average|Same-Day|Credit Card|Delivered|2
5579472|14253|10291|20231201|08:15:30|10|372.3120598|Bad|Standard|PayPal|Pending|1
2619579|81762|10143|20231201|08:17:03|7|111.6119058|Good|Express|Debit Card|Delivered|4
4866852|39151|10307|20231201|08:18:46|4|221.9531241|Excellent|Standard|PayPal|Delivered|5
3101797|78440|10472|20231201|08:18:47|7|212.8714072|Excellent|Standard|Cash|Delivered|4
